Series ID,Year,Period,Label,Value
CUUR0000SEFD,1935,M01,1935 Jan,13.0
CUUR0000SEFD,1935,M02,1935 Feb,13.3
CUUR0000SEFD,1935,M03,1935 Mar,14.3
CUUR0000SEFD,1935,M04,1935 Apr,14.3
CUUR0000SEFD,1935,M05,1935 May,14.9
CUUR0000SEFD,1935,M06,1935 Jun,15.5
CUUR0000SEFD,1935,M07,1935 Jul,15.7
CUUR0000SEFD,1935,M08,1935 Aug,17.3
CUUR0000SEFD,1935,M09,1935 Sep,17.5
CUUR0000SEFD,1935,M10,1935 Oct,17.3
CUUR0000SEFD,1935,M11,1935 Nov,16.2
CUUR0000SEFD,1935,M12,1935 Dec,15.8
CUUR0000SEFD,1936,M01,1936 Jan,15.5
CUUR0000SEFD,1936,M02,1936 Feb,15.0
CUUR0000SEFD,1936,M03,1936 Mar,14.8
CUUR0000SEFD,1936,M04,1936 Apr,15.0
CUUR0000SEFD,1936,M05,1936 May,14.8
CUUR0000SEFD,1936,M06,1936 Jun,15.2
CUUR0000SEFD,1936,M07,1936 Jul,15.5
CUUR0000SEFD,1936,M08,1936 Aug,15.8
CUUR0000SEFD,1936,M09,1936 Sep,16.5
CUUR0000SEFD,1936,M10,1936 Oct,15.6
CUUR0000SEFD,1936,M11,1936 Nov,14.6
CUUR0000SEFD,1936,M12,1936 Dec,14.5
CUUR0000SEFD,1937,M01,1937 Jan,15.0
CUUR0000SEFD,1937,M02,1937 Feb,14.7
CUUR0000SEFD,1937,M03,1937 Mar,14.8
CUUR0000SEFD,1937,M04,1937 Apr,15.0
CUUR0000SEFD,1937,M05,1937 May,15.4
CUUR0000SEFD,1937,M06,1937 Jun,15.9
CUUR0000SEFD,1937,M07,1937 Jul,16.9
CUUR0000SEFD,1937,M08,1937 Aug,17.7
CUUR0000SEFD,1937,M09,1937 Sep,17.3
CUUR0000SEFD,1937,M10,1937 Oct,16.4
CUUR0000SEFD,1937,M11,1937 Nov,15.2
CUUR0000SEFD,1937,M12,1937 Dec,14.1
CUUR0000SEFD,1938,M01,1938 Jan,13.6
CUUR0000SEFD,1938,M02,1938 Feb,13.4
CUUR0000SEFD,1938,M03,1938 Mar,14.0
CUUR0000SEFD,1938,M04,1938 Apr,14.2
CUUR0000SEFD,1938,M05,1938 May,14.1
CUUR0000SEFD,1938,M06,1938 Jun,14.6
CUUR0000SEFD,1938,M07,1938 Jul,15.0
CUUR0000SEFD,1938,M08,1938 Aug,14.7
CUUR0000SEFD,1938,M09,1938 Sep,15.2
CUUR0000SEFD,1938,M10,1938 Oct,14.2
CUUR0000SEFD,1938,M11,1938 Nov,13.9
CUUR0000SEFD,1938,M12,1938 Dec,13.3
CUUR0000SEFD,1939,M01,1939 Jan,13.2
CUUR0000SEFD,1939,M02,1939 Feb,13.3
CUUR0000SEFD,1939,M03,1939 Mar,13.3
CUUR0000SEFD,1939,M04,1939 Apr,13.3
CUUR0000SEFD,1939,M05,1939 May,13.2
CUUR0000SEFD,1939,M06,1939 Jun,12.9
CUUR0000SEFD,1939,M07,1939 Jul,13.3
CUUR0000SEFD,1939,M08,1939 Aug,13.0
CUUR0000SEFD,1939,M09,1939 Sep,14.1
CUUR0000SEFD,1939,M10,1939 Oct,13.3
CUUR0000SEFD,1939,M11,1939 Nov,12.5
CUUR0000SEFD,1939,M12,1939 Dec,11.6
CUUR0000SEFD,1940,M01,1940 Jan,11.2
CUUR0000SEFD,1940,M02,1940 Feb,11.0
CUUR0000SEFD,1940,M03,1940 Mar,11.1
CUUR0000SEFD,1940,M04,1940 Apr,11.4
CUUR0000SEFD,1940,M05,1940 May,11.6
CUUR0000SEFD,1940,M06,1940 Jun,11.4
CUUR0000SEFD,1940,M07,1940 Jul,12.3
CUUR0000SEFD,1940,M08,1940 Aug,12.5
CUUR0000SEFD,1940,M09,1940 Sep,13.0
CUUR0000SEFD,1940,M10,1940 Oct,12.5
CUUR0000SEFD,1940,M11,1940 Nov,12.0
CUUR0000SEFD,1940,M12,1940 Dec,11.9
CUUR0000SEFD,1941,M01,1941 Jan,12.7
CUUR0000SEFD,1941,M02,1941 Feb,13.1
CUUR0000SEFD,1941,M03,1941 Mar,13.2
CUUR0000SEFD,1941,M04,1941 Apr,13.6
CUUR0000SEFD,1941,M05,1941 May,14.0
CUUR0000SEFD,1941,M06,1941 Jun,14.9
CUUR0000SEFD,1941,M07,1941 Jul,15.6
CUUR0000SEFD,1941,M08,1941 Aug,16.1
CUUR0000SEFD,1941,M09,1941 Sep,16.9
CUUR0000SEFD,1941,M10,1941 Oct,16.1
CUUR0000SEFD,1941,M11,1941 Nov,15.5
CUUR0000SEFD,1941,M12,1941 Dec,15.2
CUUR0000SEFD,1942,M01,1942 Jan,15.8
CUUR0000SEFD,1942,M02,1942 Feb,16.3
CUUR0000SEFD,1942,M03,1942 Mar,17.3
CUUR0000SEFD,1942,M04,1942 Apr,17.7
CUUR0000SEFD,1942,M05,1942 May,18.1
CUUR0000SEFD,1942,M06,1942 Jun,18.0
CUUR0000SEFD,1942,M07,1942 Jul,18.0
CUUR0000SEFD,1942,M08,1942 Aug,18.1
CUUR0000SEFD,1942,M09,1942 Sep,18.2
CUUR0000SEFD,1942,M10,1942 Oct,18.3
CUUR0000SEFD,1942,M11,1942 Nov,18.4
CUUR0000SEFD,1942,M12,1942 Dec,18.4
CUUR0000SEFD,1943,M01,1943 Jan,18.5
CUUR0000SEFD,1943,M02,1943 Feb,18.6
CUUR0000SEFD,1943,M03,1943 Mar,18.6
CUUR0000SEFD,1943,M04,1943 Apr,18.6
CUUR0000SEFD,1943,M05,1943 May,18.5
CUUR0000SEFD,1943,M06,1943 Jun,18.5
CUUR0000SEFD,1943,M07,1943 Jul,17.0
CUUR0000SEFD,1943,M08,1943 Aug,16.8
CUUR0000SEFD,1943,M09,1943 Sep,16.8
CUUR0000SEFD,1943,M10,1943 Oct,16.7
CUUR0000SEFD,1943,M11,1943 Nov,16.7
CUUR0000SEFD,1943,M12,1943 Dec,16.6
CUUR0000SEFD,1944,M01,1944 Jan,16.6
CUUR0000SEFD,1944,M02,1944 Feb,16.6
CUUR0000SEFD,1944,M03,1944 Mar,16.5
CUUR0000SEFD,1944,M04,1944 Apr,16.5
CUUR0000SEFD,1944,M05,1944 May,16.5
CUUR0000SEFD,1944,M06,1944 Jun,16.5
CUUR0000SEFD,1944,M07,1944 Jul,16.5
CUUR0000SEFD,1944,M08,1944 Aug,16.5
CUUR0000SEFD,1944,M09,1944 Sep,16.5
CUUR0000SEFD,1944,M10,1944 Oct,16.5
CUUR0000SEFD,1944,M11,1944 Nov,16.5
CUUR0000SEFD,1944,M12,1944 Dec,16.5
CUUR0000SEFD,1945,M01,1945 Jan,16.6
CUUR0000SEFD,1945,M02,1945 Feb,16.6
CUUR0000SEFD,1945,M03,1945 Mar,16.5
CUUR0000SEFD,1945,M04,1945 Apr,16.5
CUUR0000SEFD,1945,M05,1945 May,16.6
CUUR0000SEFD,1945,M06,1945 Jun,16.6
CUUR0000SEFD,1945,M07,1945 Jul,16.6
CUUR0000SEFD,1945,M08,1945 Aug,16.6
CUUR0000SEFD,1945,M09,1945 Sep,16.6
CUUR0000SEFD,1945,M10,1945 Oct,16.6
CUUR0000SEFD,1945,M11,1945 Nov,16.6
CUUR0000SEFD,1945,M12,1945 Dec,16.6
CUUR0000SEFD,1946,M01,1946 Jan,16.6
CUUR0000SEFD,1946,M02,1946 Feb,16.6
CUUR0000SEFD,1946,M03,1946 Mar,16.6
CUUR0000SEFD,1946,M04,1946 Apr,16.8
CUUR0000SEFD,1946,M05,1946 May,16.8
CUUR0000SEFD,1946,M06,1946 Jun,16.8
CUUR0000SEFD,1946,M07,1946 Jul,22.1
CUUR0000SEFD,1946,M08,1946 Aug,26.9
CUUR0000SEFD,1946,M09,1946 Sep,26.9
CUUR0000SEFD,1946,M10,1946 Oct,26.9
CUUR0000SEFD,1946,M11,1946 Nov,30.5
CUUR0000SEFD,1946,M12,1946 Dec,28.5
CUUR0000SEFD,1947,M01,1947 Jan,28.1
CUUR0000SEFD,1947,M02,1947 Feb,28.2
CUUR0000SEFD,1947,M03,1947 Mar,32.0
CUUR0000SEFD,1947,M04,1947 Apr,29.9
CUUR0000SEFD,1947,M05,1947 May,30.1
CUUR0000SEFD,1947,M06,1947 Jun,31.4
CUUR0000SEFD,1947,M07,1947 Jul,31.9
CUUR0000SEFD,1947,M08,1947 Aug,33.8
CUUR0000SEFD,1947,M09,1947 Sep,36.2
CUUR0000SEFD,1947,M10,1947 Oct,35.5
CUUR0000SEFD,1947,M11,1947 Nov,32.4
CUUR0000SEFD,1947,M12,1947 Dec,32.1
CUUR0000SEFD,1948,M01,1948 Jan,33.3
CUUR0000SEFD,1948,M02,1948 Feb,29.8
CUUR0000SEFD,1948,M03,1948 Mar,30.1
CUUR0000SEFD,1948,M04,1948 Apr,31.3
CUUR0000SEFD,1948,M05,1948 May,32.3
CUUR0000SEFD,1948,M06,1948 Jun,32.9
CUUR0000SEFD,1948,M07,1948 Jul,34.4
CUUR0000SEFD,1948,M08,1948 Aug,36.3
CUUR0000SEFD,1948,M09,1948 Sep,36.5
CUUR0000SEFD,1948,M10,1948 Oct,34.5
CUUR0000SEFD,1948,M11,1948 Nov,31.6
CUUR0000SEFD,1948,M12,1948 Dec,30.4
CUUR0000SEFD,1949,M01,1949 Jan,29.9
CUUR0000SEFD,1949,M02,1949 Feb,28.9
CUUR0000SEFD,1949,M03,1949 Mar,30.4
CUUR0000SEFD,1949,M04,1949 Apr,30.8
CUUR0000SEFD,1949,M05,1949 May,30.0
CUUR0000SEFD,1949,M06,1949 Jun,31.8
CUUR0000SEFD,1949,M07,1949 Jul,30.9
CUUR0000SEFD,1949,M08,1949 Aug,32.6
CUUR0000SEFD,1949,M09,1949 Sep,33.5
CUUR0000SEFD,1949,M10,1949 Oct,30.6
CUUR0000SEFD,1949,M11,1949 Nov,27.9
CUUR0000SEFD,1949,M12,1949 Dec,26.3
CUUR0000SEFD,1950,M01,1950 Jan,26.1
CUUR0000SEFD,1950,M02,1950 Feb,27.1
CUUR0000SEFD,1950,M03,1950 Mar,27.8
CUUR0000SEFD,1950,M04,1950 Apr,27.3
CUUR0000SEFD,1950,M05,1950 May,29.9
CUUR0000SEFD,1950,M06,1950 Jun,30.8
CUUR0000SEFD,1950,M07,1950 Jul,33.3
CUUR0000SEFD,1950,M08,1950 Aug,33.1
CUUR0000SEFD,1950,M09,1950 Sep,33.6
CUUR0000SEFD,1950,M10,1950 Oct,30.8
CUUR0000SEFD,1950,M11,1950 Nov,29.7
CUUR0000SEFD,1950,M12,1950 Dec,29.6
CUUR0000SEFD,1951,M01,1951 Jan,31.0
CUUR0000SEFD,1951,M02,1951 Feb,31.7
CUUR0000SEFD,1951,M03,1951 Mar,31.7
CUUR0000SEFD,1951,M04,1951 Apr,31.5
CUUR0000SEFD,1951,M05,1951 May,31.4
CUUR0000SEFD,1951,M06,1951 Jun,31.6
CUUR0000SEFD,1951,M07,1951 Jul,31.7
CUUR0000SEFD,1951,M08,1951 Aug,32.8
CUUR0000SEFD,1951,M09,1951 Sep,33.0
CUUR0000SEFD,1951,M10,1951 Oct,33.0
CUUR0000SEFD,1951,M11,1951 Nov,31.8
CUUR0000SEFD,1951,M12,1951 Dec,30.0
CUUR0000SEFD,1952,M01,1952 Jan,30.0
CUUR0000SEFD,1952,M02,1952 Feb,29.6
CUUR0000SEFD,1952,M03,1952 Mar,29.5
CUUR0000SEFD,1952,M04,1952 Apr,29.2
CUUR0000SEFD,1952,M05,1952 May,30.7
CUUR0000SEFD,1952,M06,1952 Jun,32.3
CUUR0000SEFD,1952,M07,1952 Jul,32.3
CUUR0000SEFD,1952,M08,1952 Aug,34.9
CUUR0000SEFD,1952,M09,1952 Sep,34.0
CUUR0000SEFD,1952,M10,1952 Oct,33.6
CUUR0000SEFD,1952,M11,1952 Nov,31.0
CUUR0000SEFD,1952,M12,1952 Dec,29.9
CUUR0000SEFD,1953,M01,1953 Jan,30.5
CUUR0000SEFD,1953,M02,1953 Feb,31.6
CUUR0000SEFD,1953,M03,1953 Mar,32.5
CUUR0000SEFD,1953,M04,1953 Apr,32.8
CUUR0000SEFD,1953,M05,1953 May,35.2
CUUR0000SEFD,1953,M06,1953 Jun,37.3
CUUR0000SEFD,1953,M07,1953 Jul,38.1
CUUR0000SEFD,1953,M08,1953 Aug,38.2
CUUR0000SEFD,1953,M09,1953 Sep,38.1
CUUR0000SEFD,1953,M10,1953 Oct,36.4
CUUR0000SEFD,1953,M11,1953 Nov,33.8
CUUR0000SEFD,1953,M12,1953 Dec,34.9
CUUR0000SEFD,1954,M01,1954 Jan,37.2
CUUR0000SEFD,1954,M02,1954 Feb,37.3
CUUR0000SEFD,1954,M03,1954 Mar,37.4
CUUR0000SEFD,1954,M04,1954 Apr,37.9
CUUR0000SEFD,1954,M05,1954 May,38.5
CUUR0000SEFD,1954,M06,1954 Jun,38.2
CUUR0000SEFD,1954,M07,1954 Jul,37.0
CUUR0000SEFD,1954,M08,1954 Aug,35.7
CUUR0000SEFD,1954,M09,1954 Sep,35.0
CUUR0000SEFD,1954,M10,1954 Oct,33.3
CUUR0000SEFD,1954,M11,1954 Nov,32.6
CUUR0000SEFD,1954,M12,1954 Dec,32.1
CUUR0000SEFD,1955,M01,1955 Jan,31.7
CUUR0000SEFD,1955,M02,1955 Feb,31.2
CUUR0000SEFD,1955,M03,1955 Mar,30.3
CUUR0000SEFD,1955,M04,1955 Apr,30.5
CUUR0000SEFD,1955,M05,1955 May,31.4
CUUR0000SEFD,1955,M06,1955 Jun,32.6
CUUR0000SEFD,1955,M07,1955 Jul,32.8
CUUR0000SEFD,1955,M08,1955 Aug,31.9
CUUR0000SEFD,1955,M09,1955 Sep,32.4
CUUR0000SEFD,1955,M10,1955 Oct,31.3
CUUR0000SEFD,1955,M11,1955 Nov,28.8
CUUR0000SEFD,1955,M12,1955 Dec,27.2
CUUR0000SEFD,1956,M01,1956 Jan,26.4
CUUR0000SEFD,1956,M02,1956 Feb,27.1
CUUR0000SEFD,1956,M03,1956 Mar,26.8
CUUR0000SEFD,1956,M04,1956 Apr,28.0
CUUR0000SEFD,1956,M05,1956 May,28.7
CUUR0000SEFD,1956,M06,1956 Jun,30.8
CUUR0000SEFD,1956,M07,1956 Jul,31.1
CUUR0000SEFD,1956,M08,1956 Aug,31.2
CUUR0000SEFD,1956,M09,1956 Sep,31.6
CUUR0000SEFD,1956,M10,1956 Oct,31.2
CUUR0000SEFD,1956,M11,1956 Nov,30.1
CUUR0000SEFD,1956,M12,1956 Dec,30.3
CUUR0000SEFD,1957,M01,1957 Jan,31.2
CUUR0000SEFD,1957,M02,1957 Feb,32.6
CUUR0000SEFD,1957,M03,1957 Mar,32.0
CUUR0000SEFD,1957,M04,1957 Apr,32.4
CUUR0000SEFD,1957,M05,1957 May,33.3
CUUR0000SEFD,1957,M06,1957 Jun,35.1
CUUR0000SEFD,1957,M07,1957 Jul,36.1
CUUR0000SEFD,1957,M08,1957 Aug,37.7
CUUR0000SEFD,1957,M09,1957 Sep,36.7
CUUR0000SEFD,1957,M10,1957 Oct,34.3
CUUR0000SEFD,1957,M11,1957 Nov,32.8
CUUR0000SEFD,1957,M12,1957 Dec,33.3
CUUR0000SEFD,1958,M01,1958 Jan,34.8
CUUR0000SEFD,1958,M02,1958 Feb,35.2
CUUR0000SEFD,1958,M03,1958 Mar,35.6
CUUR0000SEFD,1958,M04,1958 Apr,36.3
CUUR0000SEFD,1958,M05,1958 May,36.4
CUUR0000SEFD,1958,M06,1958 Jun,37.4
CUUR0000SEFD,1958,M07,1958 Jul,38.2
CUUR0000SEFD,1958,M08,1958 Aug,38.1
CUUR0000SEFD,1958,M09,1958 Sep,36.9
CUUR0000SEFD,1958,M10,1958 Oct,36.0
CUUR0000SEFD,1958,M11,1958 Nov,34.8
CUUR0000SEFD,1958,M12,1958 Dec,34.6
CUUR0000SEFD,1959,M01,1959 Jan,34.4
CUUR0000SEFD,1959,M02,1959 Feb,33.0
CUUR0000SEFD,1959,M03,1959 Mar,32.1
CUUR0000SEFD,1959,M04,1959 Apr,32.5
CUUR0000SEFD,1959,M05,1959 May,32.6
CUUR0000SEFD,1959,M06,1959 Jun,33.0
CUUR0000SEFD,1959,M07,1959 Jul,32.9
CUUR0000SEFD,1959,M08,1959 Aug,31.9
CUUR0000SEFD,1959,M09,1959 Sep,32.4
CUUR0000SEFD,1959,M10,1959 Oct,31.4
CUUR0000SEFD,1959,M11,1959 Nov,30.5
CUUR0000SEFD,1959,M12,1959 Dec,29.6
CUUR0000SEFD,1960,M01,1960 Jan,29.2
CUUR0000SEFD,1960,M02,1960 Feb,29.2
CUUR0000SEFD,1960,M03,1960 Mar,29.8
CUUR0000SEFD,1960,M04,1960 Apr,31.1
CUUR0000SEFD,1960,M05,1960 May,31.8
CUUR0000SEFD,1960,M06,1960 Jun,32.5
CUUR0000SEFD,1960,M07,1960 Jul,33.0
CUUR0000SEFD,1960,M08,1960 Aug,33.7
CUUR0000SEFD,1960,M09,1960 Sep,33.2
CUUR0000SEFD,1960,M10,1960 Oct,33.5
CUUR0000SEFD,1960,M11,1960 Nov,33.3
CUUR0000SEFD,1960,M12,1960 Dec,33.5
CUUR0000SEFD,1961,M01,1961 Jan,33.7
CUUR0000SEFD,1961,M02,1961 Feb,33.6
CUUR0000SEFD,1961,M03,1961 Mar,33.5
CUUR0000SEFD,1961,M04,1961 Apr,33.2
CUUR0000SEFD,1961,M05,1961 May,32.6
CUUR0000SEFD,1961,M06,1961 Jun,32.7
CUUR0000SEFD,1961,M07,1961 Jul,33.4
CUUR0000SEFD,1961,M08,1961 Aug,33.9
CUUR0000SEFD,1961,M09,1961 Sep,34.5
CUUR0000SEFD,1961,M10,1961 Oct,34.7
CUUR0000SEFD,1961,M11,1961 Nov,33.5
CUUR0000SEFD,1961,M12,1961 Dec,32.8
CUUR0000SEFD,1962,M01,1962 Jan,33.0
CUUR0000SEFD,1962,M02,1962 Feb,33.0
CUUR0000SEFD,1962,M03,1962 Mar,32.8
CUUR0000SEFD,1962,M04,1962 Apr,32.9
CUUR0000SEFD,1962,M05,1962 May,32.8
CUUR0000SEFD,1962,M06,1962 Jun,32.8
CUUR0000SEFD,1962,M07,1962 Jul,34.0
