Series ID,Year,Period,Label,Value
CUUR0000SEFC,1976,M10,1976 Oct,57.8
CUUR0000SEFC,1976,M11,1976 Nov,58.0
CUUR0000SEFC,1976,M12,1976 Dec,58.5
CUUR0000SEFC,1977,M01,1977 Jan,59.0
CUUR0000SEFC,1977,M02,1977 Feb,58.8
CUUR0000SEFC,1977,M03,1977 Mar,58.5
CUUR0000SEFC,1977,M04,1977 Apr,58.7
CUUR0000SEFC,1977,M05,1977 May,59.2
CUUR0000SEFC,1977,M06,1977 Jun,60.0
CUUR0000SEFC,1977,M07,1977 Jul,59.8
CUUR0000SEFC,1977,M08,1977 Aug,59.7
CUUR0000SEFC,1977,M09,1977 Sep,59.7
CUUR0000SEFC,1977,M10,1977 Oct,59.6
CUUR0000SEFC,1977,M11,1977 Nov,60.4
CUUR0000SEFC,1977,M12,1977 Dec,61.1
CUUR0000SEFC,1978,M01,1978 Jan,62.3
CUUR0000SEFC,1978,M02,1978 Feb,64.4
CUUR0000SEFC,1978,M03,1978 Mar,66.2
CUUR0000SEFC,1978,M04,1978 Apr,69.8
CUUR0000SEFC,1978,M05,1978 May,73.1
CUUR0000SEFC,1978,M06,1978 Jun,78.6
CUUR0000SEFC,1978,M07,1978 Jul,77.5
CUUR0000SEFC,1978,M08,1978 Aug,77.0
CUUR0000SEFC,1978,M09,1978 Sep,76.3
CUUR0000SEFC,1978,M10,1978 Oct,76.9
CUUR0000SEFC,1978,M11,1978 Nov,77.3
CUUR0000SEFC,1978,M12,1978 Dec,78.4
CUUR0000SEFC,1979,M01,1979 Jan,82.9
CUUR0000SEFC,1979,M02,1979 Feb,88.6
CUUR0000SEFC,1979,M03,1979 Mar,91.7
CUUR0000SEFC,1979,M04,1979 Apr,95.5
CUUR0000SEFC,1979,M05,1979 May,98.4
CUUR0000SEFC,1979,M06,1979 Jun,97.1
CUUR0000SEFC,1979,M07,1979 Jul,97.0
CUUR0000SEFC,1979,M08,1979 Aug,91.7
CUUR0000SEFC,1979,M09,1979 Sep,92.5
CUUR0000SEFC,1979,M10,1979 Oct,93.2
CUUR0000SEFC,1979,M11,1979 Nov,93.0
CUUR0000SEFC,1979,M12,1979 Dec,95.4
CUUR0000SEFC,1980,M01,1980 Jan,96.3
CUUR0000SEFC,1980,M02,1980 Feb,96.9
CUUR0000SEFC,1980,M03,1980 Mar,97.9
CUUR0000SEFC,1980,M04,1980 Apr,97.2
CUUR0000SEFC,1980,M05,1980 May,96.4
CUUR0000SEFC,1980,M06,1980 Jun,96.0
CUUR0000SEFC,1980,M07,1980 Jul,97.5
CUUR0000SEFC,1980,M08,1980 Aug,99.4
CUUR0000SEFC,1980,M09,1980 Sep,101.0
CUUR0000SEFC,1980,M10,1980 Oct,100.4
CUUR0000SEFC,1980,M11,1980 Nov,101.1
CUUR0000SEFC,1980,M12,1980 Dec,100.2
CUUR0000SEFC,1981,M01,1981 Jan,100.2
CUUR0000SEFC,1981,M02,1981 Feb,99.1
CUUR0000SEFC,1981,M03,1981 Mar,98.4
CUUR0000SEFC,1981,M04,1981 Apr,97.3
CUUR0000SEFC,1981,M05,1981 May,98.4
CUUR0000SEFC,1981,M06,1981 Jun,98.7
CUUR0000SEFC,1981,M07,1981 Jul,99.9
CUUR0000SEFC,1981,M08,1981 Aug,100.4
CUUR0000SEFC,1981,M09,1981 Sep,100.8
CUUR0000SEFC,1981,M10,1981 Oct,100.0
CUUR0000SEFC,1981,M11,1981 Nov,98.8
CUUR0000SEFC,1981,M12,1981 Dec,98.4
CUUR0000SEFC,1982,M01,1982 Jan,98.0
CUUR0000SEFC,1982,M02,1982 Feb,98.8
CUUR0000SEFC,1982,M03,1982 Mar,98.9
CUUR0000SEFC,1982,M04,1982 Apr,100.0
CUUR0000SEFC,1982,M05,1982 May,102.3
CUUR0000SEFC,1982,M06,1982 Jun,104.9
CUUR0000SEFC,1982,M07,1982 Jul,104.3
CUUR0000SEFC,1982,M08,1982 Aug,102.1
CUUR0000SEFC,1982,M09,1982 Sep,101.6
CUUR0000SEFC,1982,M10,1982 Oct,99.1
CUUR0000SEFC,1982,M11,1982 Nov,99.0
CUUR0000SEFC,1982,M12,1982 Dec,98.3
CUUR0000SEFC,1983,M01,1983 Jan,98.7
CUUR0000SEFC,1983,M02,1983 Feb,99.1
CUUR0000SEFC,1983,M03,1983 Mar,99.3
CUUR0000SEFC,1983,M04,1983 Apr,101.7
CUUR0000SEFC,1983,M05,1983 May,102.4
CUUR0000SEFC,1983,M06,1983 Jun,101.4
CUUR0000SEFC,1983,M07,1983 Jul,100.4
CUUR0000SEFC,1983,M08,1983 Aug,98.5
CUUR0000SEFC,1983,M09,1983 Sep,97.5
CUUR0000SEFC,1983,M10,1983 Oct,96.9
CUUR0000SEFC,1983,M11,1983 Nov,96.7
CUUR0000SEFC,1983,M12,1983 Dec,96.8
CUUR0000SEFC,1984,M01,1984 Jan,100.0
CUUR0000SEFC,1984,M02,1984 Feb,102.2
CUUR0000SEFC,1984,M03,1984 Mar,101.9
CUUR0000SEFC,1984,M04,1984 Apr,102.2
CUUR0000SEFC,1984,M05,1984 May,101.3
CUUR0000SEFC,1984,M06,1984 Jun,99.8
CUUR0000SEFC,1984,M07,1984 Jul,99.0
CUUR0000SEFC,1984,M08,1984 Aug,99.8
CUUR0000SEFC,1984,M09,1984 Sep,99.0
CUUR0000SEFC,1984,M10,1984 Oct,98.7
CUUR0000SEFC,1984,M11,1984 Nov,99.0
CUUR0000SEFC,1984,M12,1984 Dec,100.5
CUUR0000SEFC,1985,M01,1985 Jan,100.6
CUUR0000SEFC,1985,M02,1985 Feb,100.3
CUUR0000SEFC,1985,M03,1985 Mar,100.2
CUUR0000SEFC,1985,M04,1985 Apr,99.6
CUUR0000SEFC,1985,M05,1985 May,97.9
CUUR0000SEFC,1985,M06,1985 Jun,97.3
CUUR0000SEFC,1985,M07,1985 Jul,96.3
CUUR0000SEFC,1985,M08,1985 Aug,95.3
CUUR0000SEFC,1985,M09,1985 Sep,95.0
CUUR0000SEFC,1985,M10,1985 Oct,95.8
CUUR0000SEFC,1985,M11,1985 Nov,98.6
CUUR0000SEFC,1985,M12,1985 Dec,101.1
CUUR0000SEFC,1986,M01,1986 Jan,100.3
CUUR0000SEFC,1986,M02,1986 Feb,99.1
CUUR0000SEFC,1986,M03,1986 Mar,98.7
CUUR0000SEFC,1986,M04,1986 Apr,96.8
CUUR0000SEFC,1986,M05,1986 May,96.4
CUUR0000SEFC,1986,M06,1986 Jun,96.4
CUUR0000SEFC,1986,M07,1986 Jul,97.4
CUUR0000SEFC,1986,M08,1986 Aug,98.6
CUUR0000SEFC,1986,M09,1986 Sep,99.1
CUUR0000SEFC,1986,M10,1986 Oct,99.6
CUUR0000SEFC,1986,M11,1986 Nov,101.0
CUUR0000SEFC,1986,M12,1986 Dec,101.7
CUUR0000SEFC,1987,M01,1987 Jan,102.9
CUUR0000SEFC,1987,M02,1987 Feb,102.2
CUUR0000SEFC,1987,M03,1987 Mar,102.9
CUUR0000SEFC,1987,M04,1987 Apr,104.0
CUUR0000SEFC,1987,M05,1987 May,106.5
CUUR0000SEFC,1987,M06,1987 Jun,108.3
CUUR0000SEFC,1987,M07,1987 Jul,108.4
CUUR0000SEFC,1987,M08,1987 Aug,107.8
CUUR0000SEFC,1987,M09,1987 Sep,107.4
CUUR0000SEFC,1987,M10,1987 Oct,107.8
CUUR0000SEFC,1987,M11,1987 Nov,108.6
CUUR0000SEFC,1987,M12,1987 Dec,108.5
CUUR0000SEFC,1988,M01,1988 Jan,107.7
CUUR0000SEFC,1988,M02,1988 Feb,108.5
CUUR0000SEFC,1988,M03,1988 Mar,109.8
CUUR0000SEFC,1988,M04,1988 Apr,110.5
CUUR0000SEFC,1988,M05,1988 May,111.7
CUUR0000SEFC,1988,M06,1988 Jun,114.1
CUUR0000SEFC,1988,M07,1988 Jul,113.4
CUUR0000SEFC,1988,M08,1988 Aug,112.7
CUUR0000SEFC,1988,M09,1988 Sep,113.6
CUUR0000SEFC,1988,M10,1988 Oct,113.7
CUUR0000SEFC,1988,M11,1988 Nov,114.7
CUUR0000SEFC,1988,M12,1988 Dec,114.6
CUUR0000SEFC,1989,M01,1989 Jan,116.0
CUUR0000SEFC,1989,M02,1989 Feb,116.6
CUUR0000SEFC,1989,M03,1989 Mar,119.0
CUUR0000SEFC,1989,M04,1989 Apr,119.0
CUUR0000SEFC,1989,M05,1989 May,119.6
CUUR0000SEFC,1989,M06,1989 Jun,119.3
CUUR0000SEFC,1989,M07,1989 Jul,119.5
CUUR0000SEFC,1989,M08,1989 Aug,119.7
CUUR0000SEFC,1989,M09,1989 Sep,120.0
CUUR0000SEFC,1989,M10,1989 Oct,120.0
CUUR0000SEFC,1989,M11,1989 Nov,121.3
CUUR0000SEFC,1989,M12,1989 Dec,122.1
CUUR0000SEFC,1990,M01,1990 Jan,124.5
CUUR0000SEFC,1990,M02,1990 Feb,126.2
CUUR0000SEFC,1990,M03,1990 Mar,126.6
CUUR0000SEFC,1990,M04,1990 Apr,128.0
CUUR0000SEFC,1990,M05,1990 May,128.5
CUUR0000SEFC,1990,M06,1990 Jun,129.0
CUUR0000SEFC,1990,M07,1990 Jul,129.2
CUUR0000SEFC,1990,M08,1990 Aug,128.5
CUUR0000SEFC,1990,M09,1990 Sep,129.5
CUUR0000SEFC,1990,M10,1990 Oct,130.1
CUUR0000SEFC,1990,M11,1990 Nov,131.9
CUUR0000SEFC,1990,M12,1990 Dec,133.0
CUUR0000SEFC,1991,M01,1991 Jan,132.9
CUUR0000SEFC,1991,M02,1991 Feb,132.6
CUUR0000SEFC,1991,M03,1991 Mar,132.9
CUUR0000SEFC,1991,M04,1991 Apr,133.4
CUUR0000SEFC,1991,M05,1991 May,134.1
CUUR0000SEFC,1991,M06,1991 Jun,133.2
CUUR0000SEFC,1991,M07,1991 Jul,132.6
CUUR0000SEFC,1991,M08,1991 Aug,132.3
CUUR0000SEFC,1991,M09,1991 Sep,131.0
CUUR0000SEFC,1991,M10,1991 Oct,130.7
CUUR0000SEFC,1991,M11,1991 Nov,131.9
CUUR0000SEFC,1991,M12,1991 Dec,131.7
CUUR0000SEFC,1992,M01,1992 Jan,131.2
CUUR0000SEFC,1992,M02,1992 Feb,131.8
CUUR0000SEFC,1992,M03,1992 Mar,133.4
CUUR0000SEFC,1992,M04,1992 Apr,133.2
CUUR0000SEFC,1992,M05,1992 May,132.6
CUUR0000SEFC,1992,M06,1992 Jun,132.7
CUUR0000SEFC,1992,M07,1992 Jul,130.7
CUUR0000SEFC,1992,M08,1992 Aug,131.4
CUUR0000SEFC,1992,M09,1992 Sep,131.8
CUUR0000SEFC,1992,M10,1992 Oct,132.6
CUUR0000SEFC,1992,M11,1992 Nov,132.9
CUUR0000SEFC,1992,M12,1992 Dec,132.8
CUUR0000SEFC,1993,M01,1993 Jan,135.1
CUUR0000SEFC,1993,M02,1993 Feb,135.6
CUUR0000SEFC,1993,M03,1993 Mar,136.3
CUUR0000SEFC,1993,M04,1993 Apr,137.6
CUUR0000SEFC,1993,M05,1993 May,138.2
CUUR0000SEFC,1993,M06,1993 Jun,137.6
CUUR0000SEFC,1993,M07,1993 Jul,137.4
CUUR0000SEFC,1993,M08,1993 Aug,137.4
CUUR0000SEFC,1993,M09,1993 Sep,137.0
CUUR0000SEFC,1993,M10,1993 Oct,137.2
CUUR0000SEFC,1993,M11,1993 Nov,138.0
CUUR0000SEFC,1993,M12,1993 Dec,137.7
CUUR0000SEFC,1994,M01,1994 Jan,137.3
CUUR0000SEFC,1994,M02,1994 Feb,136.9
CUUR0000SEFC,1994,M03,1994 Mar,138.0
CUUR0000SEFC,1994,M04,1994 Apr,137.1
CUUR0000SEFC,1994,M05,1994 May,137.1
CUUR0000SEFC,1994,M06,1994 Jun,136.1
CUUR0000SEFC,1994,M07,1994 Jul,134.4
CUUR0000SEFC,1994,M08,1994 Aug,134.9
CUUR0000SEFC,1994,M09,1994 Sep,135.1
CUUR0000SEFC,1994,M10,1994 Oct,135.3
CUUR0000SEFC,1994,M11,1994 Nov,134.5
CUUR0000SEFC,1994,M12,1994 Dec,134.7
CUUR0000SEFC,1995,M01,1995 Jan,135.8
CUUR0000SEFC,1995,M02,1995 Feb,136.6
CUUR0000SEFC,1995,M03,1995 Mar,136.9
CUUR0000SEFC,1995,M04,1995 Apr,136.2
CUUR0000SEFC,1995,M05,1995 May,134.9
CUUR0000SEFC,1995,M06,1995 Jun,133.9
CUUR0000SEFC,1995,M07,1995 Jul,133.5
CUUR0000SEFC,1995,M08,1995 Aug,133.0
CUUR0000SEFC,1995,M09,1995 Sep,133.3
CUUR0000SEFC,1995,M10,1995 Oct,134.3
CUUR0000SEFC,1995,M11,1995 Nov,135.2
CUUR0000SEFC,1995,M12,1995 Dec,134.6
CUUR0000SEFC,1996,M01,1996 Jan,135.0
CUUR0000SEFC,1996,M02,1996 Feb,134.8
CUUR0000SEFC,1996,M03,1996 Mar,134.4
CUUR0000SEFC,1996,M04,1996 Apr,133.9
CUUR0000SEFC,1996,M05,1996 May,131.3
CUUR0000SEFC,1996,M06,1996 Jun,131.9
CUUR0000SEFC,1996,M07,1996 Jul,132.3
CUUR0000SEFC,1996,M08,1996 Aug,134.4
CUUR0000SEFC,1996,M09,1996 Sep,134.7
CUUR0000SEFC,1996,M10,1996 Oct,136.0
CUUR0000SEFC,1996,M11,1996 Nov,137.3
CUUR0000SEFC,1996,M12,1996 Dec,137.8
CUUR0000SEFC,1997,M01,1997 Jan,137.5
CUUR0000SEFC,1997,M02,1997 Feb,136.6
CUUR0000SEFC,1997,M03,1997 Mar,135.8
CUUR0000SEFC,1997,M04,1997 Apr,136.2
CUUR0000SEFC,1997,M05,1997 May,136.9
CUUR0000SEFC,1997,M06,1997 Jun,136.4
CUUR0000SEFC,1997,M07,1997 Jul,136.5
CUUR0000SEFC,1997,M08,1997 Aug,137.0
CUUR0000SEFC,1997,M09,1997 Sep,137.2
CUUR0000SEFC,1997,M10,1997 Oct,137.1
CUUR0000SEFC,1997,M11,1997 Nov,137.0
CUUR0000SEFC,1997,M12,1997 Dec,136.9
CUUR0000SEFC,1998,M01,1998 Jan,136.8
CUUR0000SEFC,1998,M02,1998 Feb,135.9
CUUR0000SEFC,1998,M03,1998 Mar,136.8
CUUR0000SEFC,1998,M04,1998 Apr,136.5
CUUR0000SEFC,1998,M05,1998 May,136.3
CUUR0000SEFC,1998,M06,1998 Jun,136.3
CUUR0000SEFC,1998,M07,1998 Jul,136.1
CUUR0000SEFC,1998,M08,1998 Aug,137.0
CUUR0000SEFC,1998,M09,1998 Sep,136.3
CUUR0000SEFC,1998,M10,1998 Oct,136.1
CUUR0000SEFC,1998,M11,1998 Nov,137.0
CUUR0000SEFC,1998,M12,1998 Dec,137.1
CUUR0000SEFC,1999,M01,1999 Jan,136.0
CUUR0000SEFC,1999,M02,1999 Feb,137.3
CUUR0000SEFC,1999,M03,1999 Mar,137.0
CUUR0000SEFC,1999,M04,1999 Apr,137.9
CUUR0000SEFC,1999,M05,1999 May,137.9
CUUR0000SEFC,1999,M06,1999 Jun,139.4
CUUR0000SEFC,1999,M07,1999 Jul,138.9
CUUR0000SEFC,1999,M08,1999 Aug,138.8
CUUR0000SEFC,1999,M09,1999 Sep,140.3
CUUR0000SEFC,1999,M10,1999 Oct,141.6
CUUR0000SEFC,1999,M11,1999 Nov,142.2
CUUR0000SEFC,1999,M12,1999 Dec,143.1
CUUR0000SEFC,2000,M01,2000 Jan,143.2
CUUR0000SEFC,2000,M02,2000 Feb,144.3
CUUR0000SEFC,2000,M03,2000 Mar,145.7
CUUR0000SEFC,2000,M04,2000 Apr,147.0
CUUR0000SEFC,2000,M05,2000 May,148.0
CUUR0000SEFC,2000,M06,2000 Jun,149.4
CUUR0000SEFC,2000,M07,2000 Jul,149.5
CUUR0000SEFC,2000,M08,2000 Aug,150.4
CUUR0000SEFC,2000,M09,2000 Sep,150.2
CUUR0000SEFC,2000,M10,2000 Oct,148.9
CUUR0000SEFC,2000,M11,2000 Nov,149.3
CUUR0000SEFC,2000,M12,2000 Dec,150.9
CUUR0000SEFC,2001,M01,2001 Jan,154.8
CUUR0000SEFC,2001,M02,2001 Feb,158.6
CUUR0000SEFC,2001,M03,2001 Mar,160.1
CUUR0000SEFC,2001,M04,2001 Apr,161.5
CUUR0000SEFC,2001,M05,2001 May,161.7
CUUR0000SEFC,2001,M06,2001 Jun,162.5
CUUR0000SEFC,2001,M07,2001 Jul,162.1
CUUR0000SEFC,2001,M08,2001 Aug,161.0
CUUR0000SEFC,2001,M09,2001 Sep,161.1
CUUR0000SEFC,2001,M10,2001 Oct,161.0
CUUR0000SEFC,2001,M11,2001 Nov,161.0
CUUR0000SEFC,2001,M12,2001 Dec,160.2
CUUR0000SEFC,2002,M01,2002 Jan,159.7
CUUR0000SEFC,2002,M02,2002 Feb,160.7
CUUR0000SEFC,2002,M03,2002 Mar,161.8
CUUR0000SEFC,2002,M04,2002 Apr,162.3
CUUR0000SEFC,2002,M05,2002 May,162.1
CUUR0000SEFC,2002,M06,2002 Jun,160.2
CUUR0000SEFC,2002,M07,2002 Jul,159.7
CUUR0000SEFC,2002,M08,2002 Aug,160.0
CUUR0000SEFC,2002,M09,2002 Sep,159.6
CUUR0000SEFC,2002,M10,2002 Oct,159.7
CUUR0000SEFC,2002,M11,2002 Nov,160.3
CUUR0000SEFC,2002,M12,2002 Dec,161.1
CUUR0000SEFC,2003,M01,2003 Jan,161.3
CUUR0000SEFC,2003,M02,2003 Feb,166.6
CUUR0000SEFC,2003,M03,2003 Mar,168.6
CUUR0000SEFC,2003,M04,2003 Apr,169.1
CUUR0000SEFC,2003,M05,2003 May,168.3
CUUR0000SEFC,2003,M06,2003 Jun,170.3
CUUR0000SEFC,2003,M07,2003 Jul,171.8
CUUR0000SEFC,2003,M08,2003 Aug,172.9
CUUR0000SEFC,2003,M09,2003 Sep,175.5
CUUR0000SEFC,2003,M10,2003 Oct,182.1
CUUR0000SEFC,2003,M11,2003 Nov,195.6
CUUR0000SEFC,2003,M12,2003 Dec,198.9
CUUR0000SEFC,2004,M01,2004 Jan,194.2
CUUR0000SEFC,2004,M02,2004 Feb,193.5
CUUR0000SEFC,2004,M03,2004 Mar,190.1
CUUR0000SEFC,2004,M04,2004 Apr,191.4
CUUR0000SEFC,2004,M05,2004 May,195.0
CUUR0000SEFC,2004,M06,2004 Jun,197.5
CUUR0000SEFC,2004,M07,2004 Jul,198.3
CUUR0000SEFC,2004,M08,2004 Aug,197.4
CUUR0000SEFC,2004,M09,2004 Sep,196.9
CUUR0000SEFC,2004,M10,2004 Oct,195.6
CUUR0000SEFC,2004,M11,2004 Nov,196.7
CUUR0000SEFC,2004,M12,2004 Dec,197.1
CUUR0000SEFC,2005,M01,2005 Jan,197.2
CUUR0000SEFC,2005,M02,2005 Feb,200.2
CUUR0000SEFC,2005,M03,2005 Mar,201.6
CUUR0000SEFC,2005,M04,2005 Apr,201.6
CUUR0000SEFC,2005,M05,2005 May,204.7
CUUR0000SEFC,2005,M06,2005 Jun,204.1
CUUR0000SEFC,2005,M07,2005 Jul,199.9
CUUR0000SEFC,2005,M08,2005 Aug,198.9
CUUR0000SEFC,2005,M09,2005 Sep,197.9
CUUR0000SEFC,2005,M10,2005 Oct,198.4
CUUR0000SEFC,2005,M11,2005 Nov,199.1
CUUR0000SEFC,2005,M12,2005 Dec,201.5
CUUR0000SEFC,2006,M01,2006 Jan,202.8
CUUR0000SEFC,2006,M02,2006 Feb,202.9
CUUR0000SEFC,2006,M03,2006 Mar,204.0
CUUR0000SEFC,2006,M04,2006 Apr,203.0
CUUR0000SEFC,2006,M05,2006 May,201.2
CUUR0000SEFC,2006,M06,2006 Jun,200.3
CUUR0000SEFC,2006,M07,2006 Jul,198.9
CUUR0000SEFC,2006,M08,2006 Aug,201.6
CUUR0000SEFC,2006,M09,2006 Sep,201.1
CUUR0000SEFC,2006,M10,2006 Oct,202.4
CUUR0000SEFC,2006,M11,2006 Nov,203.8
CUUR0000SEFC,2006,M12,2006 Dec,202.6
CUUR0000SEFC,2007,M01,2007 Jan,203.168
CUUR0000SEFC,2007,M02,2007 Feb,205.786
CUUR0000SEFC,2007,M03,2007 Mar,208.731
CUUR0000SEFC,2007,M04,2007 Apr,212.567
CUUR0000SEFC,2007,M05,2007 May,212.838
CUUR0000SEFC,2007,M06,2007 Jun,213.194
CUUR0000SEFC,2007,M07,2007 Jul,211.658
CUUR0000SEFC,2007,M08,2007 Aug,211.836
CUUR0000SEFC,2007,M09,2007 Sep,213.937
CUUR0000SEFC,2007,M10,2007 Oct,212.487
CUUR0000SEFC,2007,M11,2007 Nov,213.706
CUUR0000SEFC,2007,M12,2007 Dec,212.808
CUUR0000SEFC,2008,M01,2008 Jan,212.771
CUUR0000SEFC,2008,M02,2008 Feb,213.880
CUUR0000SEFC,2008,M03,2008 Mar,215.226
CUUR0000SEFC,2008,M04,2008 Apr,212.782
CUUR0000SEFC,2008,M05,2008 May,215.927
CUUR0000SEFC,2008,M06,2008 Jun,219.529
CUUR0000SEFC,2008,M07,2008 Jul,221.362
CUUR0000SEFC,2008,M08,2008 Aug,226.613
CUUR0000SEFC,2008,M09,2008 Sep,227.046
CUUR0000SEFC,2008,M10,2008 Oct,229.371
CUUR0000SEFC,2008,M11,2008 Nov,226.511
CUUR0000SEFC,2008,M12,2008 Dec,226.019
CUUR0000SEFC,2009,M01,2009 Jan,223.028
CUUR0000SEFC,2009,M02,2009 Feb,224.807
CUUR0000SEFC,2009,M03,2009 Mar,221.627
CUUR0000SEFC,2009,M04,2009 Apr,220.592
CUUR0000SEFC,2009,M05,2009 May,219.472
CUUR0000SEFC,2009,M06,2009 Jun,218.782
CUUR0000SEFC,2009,M07,2009 Jul,213.664
CUUR0000SEFC,2009,M08,2009 Aug,216.015
CUUR0000SEFC,2009,M09,2009 Sep,215.231
CUUR0000SEFC,2009,M10,2009 Oct,214.083
CUUR0000SEFC,2009,M11,2009 Nov,216.546
CUUR0000SEFC,2009,M12,2009 Dec,215.426
CUUR0000SEFC,2010,M01,2010 Jan,213.170
CUUR0000SEFC,2010,M02,2010 Feb,215.129
CUUR0000SEFC,2010,M03,2010 Mar,217.346
CUUR0000SEFC,2010,M04,2010 Apr,223.378
CUUR0000SEFC,2010,M05,2010 May,226.048
CUUR0000SEFC,2010,M06,2010 Jun,228.499
CUUR0000SEFC,2010,M07,2010 Jul,228.080
CUUR0000SEFC,2010,M08,2010 Aug,226.713
CUUR0000SEFC,2010,M09,2010 Sep,227.464
CUUR0000SEFC,2010,M10,2010 Oct,229.636
CUUR0000SEFC,2010,M11,2010 Nov,230.021
CUUR0000SEFC,2010,M12,2010 Dec,228.652
CUUR0000SEFC,2011,M01,2011 Jan,233.817
CUUR0000SEFC,2011,M02,2011 Feb,238.284
CUUR0000SEFC,2011,M03,2011 Mar,243.841
CUUR0000SEFC,2011,M04,2011 Apr,246.680
CUUR0000SEFC,2011,M05,2011 May,249.197
CUUR0000SEFC,2011,M06,2011 Jun,247.331
CUUR0000SEFC,2011,M07,2011 Jul,249.366
CUUR0000SEFC,2011,M08,2011 Aug,250.376
CUUR0000SEFC,2011,M09,2011 Sep,250.439
CUUR0000SEFC,2011,M10,2011 Oct,251.726
CUUR0000SEFC,2011,M11,2011 Nov,252.615
CUUR0000SEFC,2011,M12,2011 Dec,254.850
CUUR0000SEFC,2012,M01,2012 Jan,257.747
CUUR0000SEFC,2012,M02,2012 Feb,258.292
CUUR0000SEFC,2012,M03,2012 Mar,260.391
CUUR0000SEFC,2012,M04,2012 Apr,261.127
CUUR0000SEFC,2012,M05,2012 May,262.750
CUUR0000SEFC,2012,M06,2012 Jun,264.346
CUUR0000SEFC,2012,M07,2012 Jul,265.908
CUUR0000SEFC,2012,M08,2012 Aug,264.840
CUUR0000SEFC,2012,M09,2012 Sep,264.021
CUUR0000SEFC,2012,M10,2012 Oct,265.450
CUUR0000SEFC,2012,M11,2012 Nov,265.638
CUUR0000SEFC,2012,M12,2012 Dec,266.552
CUUR0000SEFC,2013,M01,2013 Jan,266.112
CUUR0000SEFC,2013,M02,2013 Feb,267.171
CUUR0000SEFC,2013,M03,2013 Mar,267.351
CUUR0000SEFC,2013,M04,2013 Apr,265.956
CUUR0000SEFC,2013,M05,2013 May,267.178
CUUR0000SEFC,2013,M06,2013 Jun,268.134
CUUR0000SEFC,2013,M07,2013 Jul,269.486
CUUR0000SEFC,2013,M08,2013 Aug,269.187
CUUR0000SEFC,2013,M09,2013 Sep,268.393
CUUR0000SEFC,2013,M10,2013 Oct,269.178
CUUR0000SEFC,2013,M11,2013 Nov,270.613
CUUR0000SEFC,2013,M12,2013 Dec,271.159
CUUR0000SEFC,2014,M01,2014 Jan,270.800
CUUR0000SEFC,2014,M02,2014 Feb,281.637
CUUR0000SEFC,2014,M03,2014 Mar,287.057
CUUR0000SEFC,2014,M04,2014 Apr,295.581
CUUR0000SEFC,2014,M05,2014 May,295.793
CUUR0000SEFC,2014,M06,2014 Jun,296.100
CUUR0000SEFC,2014,M07,2014 Jul,297.388
CUUR0000SEFC,2014,M08,2014 Aug,309.930
CUUR0000SEFC,2014,M09,2014 Sep,316.044
CUUR0000SEFC,2014,M10,2014 Oct,317.068
CUUR0000SEFC,2014,M11,2014 Nov,319.510
CUUR0000SEFC,2014,M12,2014 Dec,321.776
CUUR0000SEFC,2015,M01,2015 Jan,322.162
CUUR0000SEFC,2015,M02,2015 Feb,324.308
CUUR0000SEFC,2015,M03,2015 Mar,324.612
CUUR0000SEFC,2015,M04,2015 Apr,325.822
CUUR0000SEFC,2015,M05,2015 May,325.578
CUUR0000SEFC,2015,M06,2015 Jun,328.468
CUUR0000SEFC,2015,M07,2015 Jul,327.203
CUUR0000SEFC,2015,M08,2015 Aug,325.303
CUUR0000SEFC,2015,M09,2015 Sep,323.227
CUUR0000SEFC,2015,M10,2015 Oct,319.940
CUUR0000SEFC,2015,M11,2015 Nov,315.453
CUUR0000SEFC,2015,M12,2015 Dec,307.976
CUUR0000SEFC,2016,M01,2016 Jan,303.652
CUUR0000SEFC,2016,M02,2016 Feb,304.702
CUUR0000SEFC,2016,M03,2016 Mar,308.092
CUUR0000SEFC,2016,M04,2016 Apr,307.494
CUUR0000SEFC,2016,M05,2016 May,308.094
CUUR0000SEFC,2016,M06,2016 Jun,306.307
CUUR0000SEFC,2016,M07,2016 Jul,302.012
CUUR0000SEFC,2016,M08,2016 Aug,302.478
CUUR0000SEFC,2016,M09,2016 Sep,300.457
CUUR0000SEFC,2016,M10,2016 Oct,295.912
CUUR0000SEFC,2016,M11,2016 Nov,294.801
CUUR0000SEFC,2016,M12,2016 Dec,290.748
CUUR0000SEFC,2017,M01,2017 Jan,289.966
CUUR0000SEFC,2017,M02,2017 Feb,291.384
CUUR0000SEFC,2017,M03,2017 Mar,293.076
CUUR0000SEFC,2017,M04,2017 Apr,294.466
CUUR0000SEFC,2017,M05,2017 May,295.196
CUUR0000SEFC,2017,M06,2017 Jun,303.852
CUUR0000SEFC,2017,M07,2017 Jul,307.084
CUUR0000SEFC,2017,M08,2017 Aug,304.918
CUUR0000SEFC,2017,M09,2017 Sep,301.588
CUUR0000SEFC,2017,M10,2017 Oct,298.647
CUUR0000SEFC,2017,M11,2017 Nov,299.546
CUUR0000SEFC,2017,M12,2017 Dec,301.064
CUUR0000SEFC,2018,M01,2018 Jan,297.178
CUUR0000SEFC,2018,M02,2018 Feb,297.508
CUUR0000SEFC,2018,M03,2018 Mar,301.184
CUUR0000SEFC,2018,M04,2018 Apr,306.338
CUUR0000SEFC,2018,M05,2018 May,302.881
CUUR0000SEFC,2018,M06,2018 Jun,306.240
CUUR0000SEFC,2018,M07,2018 Jul,307.501
