Series ID,Year,Period,Label,Value
CUUR0000SEFF,1976,M10,1976 Oct,73.2
CUUR0000SEFF,1976,M11,1976 Nov,70.9
CUUR0000SEFF,1976,M12,1976 Dec,70.7
CUUR0000SEFF,1977,M01,1977 Jan,70.9
CUUR0000SEFF,1977,M02,1977 Feb,75.1
CUUR0000SEFF,1977,M03,1977 Mar,77.7
CUUR0000SEFF,1977,M04,1977 Apr,77.4
CUUR0000SEFF,1977,M05,1977 May,77.4
CUUR0000SEFF,1977,M06,1977 Jun,77.4
CUUR0000SEFF,1977,M07,1977 Jul,79.1
CUUR0000SEFF,1977,M08,1977 Aug,79.1
CUUR0000SEFF,1977,M09,1977 Sep,78.7
CUUR0000SEFF,1977,M10,1977 Oct,77.8
CUUR0000SEFF,1977,M11,1977 Nov,77.3
CUUR0000SEFF,1977,M12,1977 Dec,75.4
CUUR0000SEFF,1978,M01,1978 Jan,77.3
CUUR0000SEFF,1978,M02,1978 Feb,79.3
CUUR0000SEFF,1978,M03,1978 Mar,80.5
CUUR0000SEFF,1978,M04,1978 Apr,83.1
CUUR0000SEFF,1978,M05,1978 May,84.0
CUUR0000SEFF,1978,M06,1978 Jun,87.6
CUUR0000SEFF,1978,M07,1978 Jul,90.9
CUUR0000SEFF,1978,M08,1978 Aug,87.9
CUUR0000SEFF,1978,M09,1978 Sep,87.3
CUUR0000SEFF,1978,M10,1978 Oct,87.0
CUUR0000SEFF,1978,M11,1978 Nov,86.4
CUUR0000SEFF,1978,M12,1978 Dec,87.2
CUUR0000SEFF,1979,M01,1979 Jan,89.0
CUUR0000SEFF,1979,M02,1979 Feb,91.2
CUUR0000SEFF,1979,M03,1979 Mar,93.2
CUUR0000SEFF,1979,M04,1979 Apr,93.2
CUUR0000SEFF,1979,M05,1979 May,92.3
CUUR0000SEFF,1979,M06,1979 Jun,91.9
CUUR0000SEFF,1979,M07,1979 Jul,91.4
CUUR0000SEFF,1979,M08,1979 Aug,86.9
CUUR0000SEFF,1979,M09,1979 Sep,85.8
CUUR0000SEFF,1979,M10,1979 Oct,83.6
CUUR0000SEFF,1979,M11,1979 Nov,84.2
CUUR0000SEFF,1979,M12,1979 Dec,86.5
CUUR0000SEFF,1980,M01,1980 Jan,92.2
CUUR0000SEFF,1980,M02,1980 Feb,89.6
CUUR0000SEFF,1980,M03,1980 Mar,88.7
CUUR0000SEFF,1980,M04,1980 Apr,87.0
CUUR0000SEFF,1980,M05,1980 May,86.7
CUUR0000SEFF,1980,M06,1980 Jun,87.3
CUUR0000SEFF,1980,M07,1980 Jul,92.2
CUUR0000SEFF,1980,M08,1980 Aug,97.0
CUUR0000SEFF,1980,M09,1980 Sep,100.7
CUUR0000SEFF,1980,M10,1980 Oct,102.7
CUUR0000SEFF,1980,M11,1980 Nov,100.2
CUUR0000SEFF,1980,M12,1980 Dec,99.5
CUUR0000SEFF,1981,M01,1981 Jan,99.4
CUUR0000SEFF,1981,M02,1981 Feb,100.0
CUUR0000SEFF,1981,M03,1981 Mar,99.0
CUUR0000SEFF,1981,M04,1981 Apr,96.6
CUUR0000SEFF,1981,M05,1981 May,95.6
CUUR0000SEFF,1981,M06,1981 Jun,96.6
CUUR0000SEFF,1981,M07,1981 Jul,100.5
CUUR0000SEFF,1981,M08,1981 Aug,99.2
CUUR0000SEFF,1981,M09,1981 Sep,98.0
CUUR0000SEFF,1981,M10,1981 Oct,96.5
CUUR0000SEFF,1981,M11,1981 Nov,94.4
CUUR0000SEFF,1981,M12,1981 Dec,94.1
CUUR0000SEFF,1982,M01,1982 Jan,95.3
CUUR0000SEFF,1982,M02,1982 Feb,96.1
CUUR0000SEFF,1982,M03,1982 Mar,95.6
CUUR0000SEFF,1982,M04,1982 Apr,94.9
CUUR0000SEFF,1982,M05,1982 May,96.2
CUUR0000SEFF,1982,M06,1982 Jun,97.0
CUUR0000SEFF,1982,M07,1982 Jul,98.0
CUUR0000SEFF,1982,M08,1982 Aug,96.3
CUUR0000SEFF,1982,M09,1982 Sep,96.3
CUUR0000SEFF,1982,M10,1982 Oct,95.9
CUUR0000SEFF,1982,M11,1982 Nov,94.3
CUUR0000SEFF,1982,M12,1982 Dec,93.5
CUUR0000SEFF,1983,M01,1983 Jan,93.9
CUUR0000SEFF,1983,M02,1983 Feb,95.2
CUUR0000SEFF,1983,M03,1983 Mar,95.1
CUUR0000SEFF,1983,M04,1983 Apr,93.8
CUUR0000SEFF,1983,M05,1983 May,94.3
CUUR0000SEFF,1983,M06,1983 Jun,95.0
CUUR0000SEFF,1983,M07,1983 Jul,97.3
CUUR0000SEFF,1983,M08,1983 Aug,98.4
CUUR0000SEFF,1983,M09,1983 Sep,100.3
CUUR0000SEFF,1983,M10,1983 Oct,98.0
CUUR0000SEFF,1983,M11,1983 Nov,99.0
CUUR0000SEFF,1983,M12,1983 Dec,103.0
CUUR0000SEFF,1984,M01,1984 Jan,106.8
CUUR0000SEFF,1984,M02,1984 Feb,110.7
CUUR0000SEFF,1984,M03,1984 Mar,109.6
CUUR0000SEFF,1984,M04,1984 Apr,109.1
CUUR0000SEFF,1984,M05,1984 May,107.0
CUUR0000SEFF,1984,M06,1984 Jun,107.8
CUUR0000SEFF,1984,M07,1984 Jul,108.6
CUUR0000SEFF,1984,M08,1984 Aug,106.3
CUUR0000SEFF,1984,M09,1984 Sep,106.6
CUUR0000SEFF,1984,M10,1984 Oct,105.1
CUUR0000SEFF,1984,M11,1984 Nov,104.6
CUUR0000SEFF,1984,M12,1984 Dec,105.0
CUUR0000SEFF,1985,M01,1985 Jan,106.7
CUUR0000SEFF,1985,M02,1985 Feb,107.8
CUUR0000SEFF,1985,M03,1985 Mar,106.7
CUUR0000SEFF,1985,M04,1985 Apr,106.4
CUUR0000SEFF,1985,M05,1985 May,104.9
CUUR0000SEFF,1985,M06,1985 Jun,106.0
CUUR0000SEFF,1985,M07,1985 Jul,105.4
CUUR0000SEFF,1985,M08,1985 Aug,105.0
CUUR0000SEFF,1985,M09,1985 Sep,106.0
CUUR0000SEFF,1985,M10,1985 Oct,105.2
CUUR0000SEFF,1985,M11,1985 Nov,106.4
CUUR0000SEFF,1985,M12,1985 Dec,108.2
CUUR0000SEFF,1986,M01,1986 Jan,107.1
CUUR0000SEFF,1986,M02,1986 Feb,107.3
CUUR0000SEFF,1986,M03,1986 Mar,107.1
CUUR0000SEFF,1986,M04,1986 Apr,105.9
CUUR0000SEFF,1986,M05,1986 May,107.4
CUUR0000SEFF,1986,M06,1986 Jun,109.8
CUUR0000SEFF,1986,M07,1986 Jul,118.0
CUUR0000SEFF,1986,M08,1986 Aug,125.2
CUUR0000SEFF,1986,M09,1986 Sep,122.5
CUUR0000SEFF,1986,M10,1986 Oct,121.7
CUUR0000SEFF,1986,M11,1986 Nov,120.4
CUUR0000SEFF,1986,M12,1986 Dec,118.8
CUUR0000SEFF,1987,M01,1987 Jan,117.0
CUUR0000SEFF,1987,M02,1987 Feb,116.4
CUUR0000SEFF,1987,M03,1987 Mar,114.9
CUUR0000SEFF,1987,M04,1987 Apr,113.4
CUUR0000SEFF,1987,M05,1987 May,113.2
CUUR0000SEFF,1987,M06,1987 Jun,112.1
CUUR0000SEFF,1987,M07,1987 Jul,111.0
CUUR0000SEFF,1987,M08,1987 Aug,112.9
CUUR0000SEFF,1987,M09,1987 Sep,112.5
CUUR0000SEFF,1987,M10,1987 Oct,111.8
CUUR0000SEFF,1987,M11,1987 Nov,107.9
CUUR0000SEFF,1987,M12,1987 Dec,107.8
CUUR0000SEFF,1988,M01,1988 Jan,108.9
CUUR0000SEFF,1988,M02,1988 Feb,108.4
CUUR0000SEFF,1988,M03,1988 Mar,109.1
CUUR0000SEFF,1988,M04,1988 Apr,110.2
CUUR0000SEFF,1988,M05,1988 May,114.0
CUUR0000SEFF,1988,M06,1988 Jun,120.1
CUUR0000SEFF,1988,M07,1988 Jul,129.0
CUUR0000SEFF,1988,M08,1988 Aug,131.7
CUUR0000SEFF,1988,M09,1988 Sep,133.4
CUUR0000SEFF,1988,M10,1988 Oct,129.4
CUUR0000SEFF,1988,M11,1988 Nov,127.2
CUUR0000SEFF,1988,M12,1988 Dec,127.1
CUUR0000SEFF,1989,M01,1989 Jan,128.8
CUUR0000SEFF,1989,M02,1989 Feb,128.4
CUUR0000SEFF,1989,M03,1989 Mar,130.3
CUUR0000SEFF,1989,M04,1989 Apr,133.0
CUUR0000SEFF,1989,M05,1989 May,137.3
CUUR0000SEFF,1989,M06,1989 Jun,140.1
CUUR0000SEFF,1989,M07,1989 Jul,138.1
CUUR0000SEFF,1989,M08,1989 Aug,136.2
CUUR0000SEFF,1989,M09,1989 Sep,134.0
CUUR0000SEFF,1989,M10,1989 Oct,131.2
CUUR0000SEFF,1989,M11,1989 Nov,126.8
CUUR0000SEFF,1989,M12,1989 Dec,127.8
CUUR0000SEFF,1990,M01,1990 Jan,128.6
CUUR0000SEFF,1990,M02,1990 Feb,130.5
CUUR0000SEFF,1990,M03,1990 Mar,134.8
CUUR0000SEFF,1990,M04,1990 Apr,132.1
CUUR0000SEFF,1990,M05,1990 May,132.3
CUUR0000SEFF,1990,M06,1990 Jun,134.0
CUUR0000SEFF,1990,M07,1990 Jul,135.3
CUUR0000SEFF,1990,M08,1990 Aug,133.6
CUUR0000SEFF,1990,M09,1990 Sep,134.6
CUUR0000SEFF,1990,M10,1990 Oct,133.7
CUUR0000SEFF,1990,M11,1990 Nov,130.5
CUUR0000SEFF,1990,M12,1990 Dec,129.7
CUUR0000SEFF,1991,M01,1991 Jan,131.3
CUUR0000SEFF,1991,M02,1991 Feb,132.7
CUUR0000SEFF,1991,M03,1991 Mar,131.9
CUUR0000SEFF,1991,M04,1991 Apr,131.1
CUUR0000SEFF,1991,M05,1991 May,132.7
CUUR0000SEFF,1991,M06,1991 Jun,131.5
CUUR0000SEFF,1991,M07,1991 Jul,132.5
CUUR0000SEFF,1991,M08,1991 Aug,132.4
CUUR0000SEFF,1991,M09,1991 Sep,131.0
CUUR0000SEFF,1991,M10,1991 Oct,131.0
CUUR0000SEFF,1991,M11,1991 Nov,129.3
CUUR0000SEFF,1991,M12,1991 Dec,130.2
CUUR0000SEFF,1992,M01,1992 Jan,131.2
CUUR0000SEFF,1992,M02,1992 Feb,128.1
CUUR0000SEFF,1992,M03,1992 Mar,128.2
CUUR0000SEFF,1992,M04,1992 Apr,129.2
CUUR0000SEFF,1992,M05,1992 May,129.1
CUUR0000SEFF,1992,M06,1992 Jun,130.7
CUUR0000SEFF,1992,M07,1992 Jul,132.1
CUUR0000SEFF,1992,M08,1992 Aug,133.7
CUUR0000SEFF,1992,M09,1992 Sep,134.0
CUUR0000SEFF,1992,M10,1992 Oct,133.3
CUUR0000SEFF,1992,M11,1992 Nov,133.6
CUUR0000SEFF,1992,M12,1992 Dec,133.7
CUUR0000SEFF,1993,M01,1993 Jan,134.6
CUUR0000SEFF,1993,M02,1993 Feb,133.1
CUUR0000SEFF,1993,M03,1993 Mar,135.7
CUUR0000SEFF,1993,M04,1993 Apr,135.2
CUUR0000SEFF,1993,M05,1993 May,136.6
CUUR0000SEFF,1993,M06,1993 Jun,136.5
CUUR0000SEFF,1993,M07,1993 Jul,136.0
CUUR0000SEFF,1993,M08,1993 Aug,137.5
CUUR0000SEFF,1993,M09,1993 Sep,138.0
CUUR0000SEFF,1993,M10,1993 Oct,139.2
CUUR0000SEFF,1993,M11,1993 Nov,139.7
CUUR0000SEFF,1993,M12,1993 Dec,141.1
CUUR0000SEFF,1994,M01,1994 Jan,140.5
CUUR0000SEFF,1994,M02,1994 Feb,140.4
CUUR0000SEFF,1994,M03,1994 Mar,140.1
CUUR0000SEFF,1994,M04,1994 Apr,140.9
CUUR0000SEFF,1994,M05,1994 May,141.8
CUUR0000SEFF,1994,M06,1994 Jun,143.6
CUUR0000SEFF,1994,M07,1994 Jul,144.1
CUUR0000SEFF,1994,M08,1994 Aug,141.7
CUUR0000SEFF,1994,M09,1994 Sep,143.3
CUUR0000SEFF,1994,M10,1994 Oct,141.5
CUUR0000SEFF,1994,M11,1994 Nov,140.2
CUUR0000SEFF,1994,M12,1994 Dec,140.4
CUUR0000SEFF,1995,M01,1995 Jan,140.2
CUUR0000SEFF,1995,M02,1995 Feb,141.4
CUUR0000SEFF,1995,M03,1995 Mar,143.3
CUUR0000SEFF,1995,M04,1995 Apr,142.3
CUUR0000SEFF,1995,M05,1995 May,141.6
CUUR0000SEFF,1995,M06,1995 Jun,142.9
CUUR0000SEFF,1995,M07,1995 Jul,142.5
CUUR0000SEFF,1995,M08,1995 Aug,142.8
CUUR0000SEFF,1995,M09,1995 Sep,145.9
CUUR0000SEFF,1995,M10,1995 Oct,146.1
CUUR0000SEFF,1995,M11,1995 Nov,146.3
CUUR0000SEFF,1995,M12,1995 Dec,146.3
CUUR0000SEFF,1996,M01,1996 Jan,148.0
CUUR0000SEFF,1996,M02,1996 Feb,149.4
CUUR0000SEFF,1996,M03,1996 Mar,148.0
CUUR0000SEFF,1996,M04,1996 Apr,147.6
CUUR0000SEFF,1996,M05,1996 May,149.6
CUUR0000SEFF,1996,M06,1996 Jun,151.3
CUUR0000SEFF,1996,M07,1996 Jul,152.7
CUUR0000SEFF,1996,M08,1996 Aug,154.5
CUUR0000SEFF,1996,M09,1996 Sep,155.8
CUUR0000SEFF,1996,M10,1996 Oct,157.1
CUUR0000SEFF,1996,M11,1996 Nov,157.3
CUUR0000SEFF,1996,M12,1996 Dec,157.8
CUUR0000SEFF,1997,M01,1997 Jan,158.2
CUUR0000SEFF,1997,M02,1997 Feb,157.9
CUUR0000SEFF,1997,M03,1997 Mar,156.3
CUUR0000SEFF,1997,M04,1997 Apr,155.4
CUUR0000SEFF,1997,M05,1997 May,156.6
CUUR0000SEFF,1997,M06,1997 Jun,156.7
CUUR0000SEFF,1997,M07,1997 Jul,157.9
CUUR0000SEFF,1997,M08,1997 Aug,155.6
CUUR0000SEFF,1997,M09,1997 Sep,156.8
CUUR0000SEFF,1997,M10,1997 Oct,155.6
CUUR0000SEFF,1997,M11,1997 Nov,157.4
CUUR0000SEFF,1997,M12,1997 Dec,155.2
CUUR0000SEFF,1998,M01,1998 Jan,155.1
CUUR0000SEFF,1998,M02,1998 Feb,155.3
CUUR0000SEFF,1998,M03,1998 Mar,155.1
CUUR0000SEFF,1998,M04,1998 Apr,154.3
CUUR0000SEFF,1998,M05,1998 May,155.6
CUUR0000SEFF,1998,M06,1998 Jun,155.5
CUUR0000SEFF,1998,M07,1998 Jul,156.6
CUUR0000SEFF,1998,M08,1998 Aug,158.9
CUUR0000SEFF,1998,M09,1998 Sep,159.3
CUUR0000SEFF,1998,M10,1998 Oct,161.1
CUUR0000SEFF,1998,M11,1998 Nov,159.6
CUUR0000SEFF,1998,M12,1998 Dec,159.3
CUUR0000SEFF,1999,M01,1999 Jan,158.5
CUUR0000SEFF,1999,M02,1999 Feb,157.4
CUUR0000SEFF,1999,M03,1999 Mar,158.3
CUUR0000SEFF,1999,M04,1999 Apr,157.6
CUUR0000SEFF,1999,M05,1999 May,155.7
CUUR0000SEFF,1999,M06,1999 Jun,156.8
CUUR0000SEFF,1999,M07,1999 Jul,157.3
CUUR0000SEFF,1999,M08,1999 Aug,158.5
CUUR0000SEFF,1999,M09,1999 Sep,159.8
CUUR0000SEFF,1999,M10,1999 Oct,158.1
CUUR0000SEFF,1999,M11,1999 Nov,159.4
CUUR0000SEFF,1999,M12,1999 Dec,157.5
CUUR0000SEFF,2000,M01,2000 Jan,159.9
CUUR0000SEFF,2000,M02,2000 Feb,157.9
CUUR0000SEFF,2000,M03,2000 Mar,158.6
CUUR0000SEFF,2000,M04,2000 Apr,158.5
CUUR0000SEFF,2000,M05,2000 May,159.6
CUUR0000SEFF,2000,M06,2000 Jun,159.3
CUUR0000SEFF,2000,M07,2000 Jul,161.8
CUUR0000SEFF,2000,M08,2000 Aug,161.3
CUUR0000SEFF,2000,M09,2000 Sep,160.9
CUUR0000SEFF,2000,M10,2000 Oct,162.1
CUUR0000SEFF,2000,M11,2000 Nov,157.2
CUUR0000SEFF,2000,M12,2000 Dec,160.7
CUUR0000SEFF,2001,M01,2001 Jan,160.8
CUUR0000SEFF,2001,M02,2001 Feb,161.8
CUUR0000SEFF,2001,M03,2001 Mar,162.6
CUUR0000SEFF,2001,M04,2001 Apr,163.1
CUUR0000SEFF,2001,M05,2001 May,162.3
CUUR0000SEFF,2001,M06,2001 Jun,164.5
CUUR0000SEFF,2001,M07,2001 Jul,166.6
CUUR0000SEFF,2001,M08,2001 Aug,167.5
CUUR0000SEFF,2001,M09,2001 Sep,165.4
CUUR0000SEFF,2001,M10,2001 Oct,169.6
CUUR0000SEFF,2001,M11,2001 Nov,166.4
CUUR0000SEFF,2001,M12,2001 Dec,167.7
CUUR0000SEFF,2002,M01,2002 Jan,166.8
CUUR0000SEFF,2002,M02,2002 Feb,167.8
CUUR0000SEFF,2002,M03,2002 Mar,168.0
CUUR0000SEFF,2002,M04,2002 Apr,166.9
CUUR0000SEFF,2002,M05,2002 May,167.0
CUUR0000SEFF,2002,M06,2002 Jun,165.6
CUUR0000SEFF,2002,M07,2002 Jul,167.2
CUUR0000SEFF,2002,M08,2002 Aug,166.1
CUUR0000SEFF,2002,M09,2002 Sep,167.8
CUUR0000SEFF,2002,M10,2002 Oct,166.6
CUUR0000SEFF,2002,M11,2002 Nov,168.1
CUUR0000SEFF,2002,M12,2002 Dec,166.6
CUUR0000SEFF,2003,M01,2003 Jan,165.4
CUUR0000SEFF,2003,M02,2003 Feb,167.2
CUUR0000SEFF,2003,M03,2003 Mar,167.6
CUUR0000SEFF,2003,M04,2003 Apr,168.2
CUUR0000SEFF,2003,M05,2003 May,165.9
CUUR0000SEFF,2003,M06,2003 Jun,167.7
CUUR0000SEFF,2003,M07,2003 Jul,168.9
CUUR0000SEFF,2003,M08,2003 Aug,169.0
CUUR0000SEFF,2003,M09,2003 Sep,169.7
CUUR0000SEFF,2003,M10,2003 Oct,172.5
CUUR0000SEFF,2003,M11,2003 Nov,172.5
CUUR0000SEFF,2003,M12,2003 Dec,174.4
CUUR0000SEFF,2004,M01,2004 Jan,174.5
CUUR0000SEFF,2004,M02,2004 Feb,174.1
CUUR0000SEFF,2004,M03,2004 Mar,177.8
CUUR0000SEFF,2004,M04,2004 Apr,178.1
CUUR0000SEFF,2004,M05,2004 May,181.6
CUUR0000SEFF,2004,M06,2004 Jun,182.6
CUUR0000SEFF,2004,M07,2004 Jul,184.9
CUUR0000SEFF,2004,M08,2004 Aug,186.8
CUUR0000SEFF,2004,M09,2004 Sep,186.4
CUUR0000SEFF,2004,M10,2004 Oct,186.9
CUUR0000SEFF,2004,M11,2004 Nov,183.4
CUUR0000SEFF,2004,M12,2004 Dec,183.3
CUUR0000SEFF,2005,M01,2005 Jan,183.8
CUUR0000SEFF,2005,M02,2005 Feb,182.0
CUUR0000SEFF,2005,M03,2005 Mar,185.0
CUUR0000SEFF,2005,M04,2005 Apr,184.1
CUUR0000SEFF,2005,M05,2005 May,183.7
CUUR0000SEFF,2005,M06,2005 Jun,184.9
CUUR0000SEFF,2005,M07,2005 Jul,185.9
CUUR0000SEFF,2005,M08,2005 Aug,186.9
CUUR0000SEFF,2005,M09,2005 Sep,188.9
CUUR0000SEFF,2005,M10,2005 Oct,186.5
CUUR0000SEFF,2005,M11,2005 Nov,187.6
CUUR0000SEFF,2005,M12,2005 Dec,183.8
CUUR0000SEFF,2006,M01,2006 Jan,181.5
CUUR0000SEFF,2006,M02,2006 Feb,181.4
CUUR0000SEFF,2006,M03,2006 Mar,182.1
CUUR0000SEFF,2006,M04,2006 Apr,180.5
CUUR0000SEFF,2006,M05,2006 May,180.1
CUUR0000SEFF,2006,M06,2006 Jun,182.4
CUUR0000SEFF,2006,M07,2006 Jul,180.9
CUUR0000SEFF,2006,M08,2006 Aug,183.8
CUUR0000SEFF,2006,M09,2006 Sep,183.9
CUUR0000SEFF,2006,M10,2006 Oct,182.9
CUUR0000SEFF,2006,M11,2006 Nov,181.8
CUUR0000SEFF,2006,M12,2006 Dec,182.5
CUUR0000SEFF,2007,M01,2007 Jan,181.808
CUUR0000SEFF,2007,M02,2007 Feb,183.213
CUUR0000SEFF,2007,M03,2007 Mar,185.958
CUUR0000SEFF,2007,M04,2007 Apr,188.833
CUUR0000SEFF,2007,M05,2007 May,190.428
CUUR0000SEFF,2007,M06,2007 Jun,194.449
CUUR0000SEFF,2007,M07,2007 Jul,194.943
CUUR0000SEFF,2007,M08,2007 Aug,195.397
CUUR0000SEFF,2007,M09,2007 Sep,197.059
CUUR0000SEFF,2007,M10,2007 Oct,195.604
CUUR0000SEFF,2007,M11,2007 Nov,194.624
CUUR0000SEFF,2007,M12,2007 Dec,193.998
CUUR0000SEFF,2008,M01,2008 Jan,196.927
CUUR0000SEFF,2008,M02,2008 Feb,195.804
CUUR0000SEFF,2008,M03,2008 Mar,196.052
CUUR0000SEFF,2008,M04,2008 Apr,197.452
CUUR0000SEFF,2008,M05,2008 May,199.072
CUUR0000SEFF,2008,M06,2008 Jun,199.823
CUUR0000SEFF,2008,M07,2008 Jul,201.813
CUUR0000SEFF,2008,M08,2008 Aug,203.545
CUUR0000SEFF,2008,M09,2008 Sep,205.067
CUUR0000SEFF,2008,M10,2008 Oct,204.440
CUUR0000SEFF,2008,M11,2008 Nov,205.600
CUUR0000SEFF,2008,M12,2008 Dec,205.222
CUUR0000SEFF,2009,M01,2009 Jan,204.904
CUUR0000SEFF,2009,M02,2009 Feb,204.528
CUUR0000SEFF,2009,M03,2009 Mar,205.168
CUUR0000SEFF,2009,M04,2009 Apr,206.958
CUUR0000SEFF,2009,M05,2009 May,205.236
CUUR0000SEFF,2009,M06,2009 Jun,206.965
CUUR0000SEFF,2009,M07,2009 Jul,203.168
CUUR0000SEFF,2009,M08,2009 Aug,205.026
CUUR0000SEFF,2009,M09,2009 Sep,203.012
CUUR0000SEFF,2009,M10,2009 Oct,201.699
CUUR0000SEFF,2009,M11,2009 Nov,201.822
CUUR0000SEFF,2009,M12,2009 Dec,202.158
CUUR0000SEFF,2010,M01,2010 Jan,200.924
CUUR0000SEFF,2010,M02,2010 Feb,202.083
CUUR0000SEFF,2010,M03,2010 Mar,201.654
CUUR0000SEFF,2010,M04,2010 Apr,203.256
CUUR0000SEFF,2010,M05,2010 May,202.521
CUUR0000SEFF,2010,M06,2010 Jun,203.999
CUUR0000SEFF,2010,M07,2010 Jul,205.121
CUUR0000SEFF,2010,M08,2010 Aug,203.690
CUUR0000SEFF,2010,M09,2010 Sep,205.773
CUUR0000SEFF,2010,M10,2010 Oct,207.976
CUUR0000SEFF,2010,M11,2010 Nov,206.037
CUUR0000SEFF,2010,M12,2010 Dec,204.707
CUUR0000SEFF,2011,M01,2011 Jan,205.202
CUUR0000SEFF,2011,M02,2011 Feb,206.188
CUUR0000SEFF,2011,M03,2011 Mar,206.114
CUUR0000SEFF,2011,M04,2011 Apr,207.944
CUUR0000SEFF,2011,M05,2011 May,209.569
CUUR0000SEFF,2011,M06,2011 Jun,210.196
CUUR0000SEFF,2011,M07,2011 Jul,210.710
CUUR0000SEFF,2011,M08,2011 Aug,210.543
CUUR0000SEFF,2011,M09,2011 Sep,211.924
CUUR0000SEFF,2011,M10,2011 Oct,213.774
CUUR0000SEFF,2011,M11,2011 Nov,212.318
CUUR0000SEFF,2011,M12,2011 Dec,214.514
CUUR0000SEFF,2012,M01,2012 Jan,215.777
CUUR0000SEFF,2012,M02,2012 Feb,216.647
CUUR0000SEFF,2012,M03,2012 Mar,219.608
CUUR0000SEFF,2012,M04,2012 Apr,220.681
CUUR0000SEFF,2012,M05,2012 May,217.653
CUUR0000SEFF,2012,M06,2012 Jun,220.921
CUUR0000SEFF,2012,M07,2012 Jul,223.575
CUUR0000SEFF,2012,M08,2012 Aug,222.422
CUUR0000SEFF,2012,M09,2012 Sep,222.185
CUUR0000SEFF,2012,M10,2012 Oct,225.467
CUUR0000SEFF,2012,M11,2012 Nov,224.988
CUUR0000SEFF,2012,M12,2012 Dec,226.643
CUUR0000SEFF,2013,M01,2013 Jan,227.943
CUUR0000SEFF,2013,M02,2013 Feb,227.483
CUUR0000SEFF,2013,M03,2013 Mar,228.245
CUUR0000SEFF,2013,M04,2013 Apr,229.847
CUUR0000SEFF,2013,M05,2013 May,229.742
CUUR0000SEFF,2013,M06,2013 Jun,232.996
CUUR0000SEFF,2013,M07,2013 Jul,231.466
CUUR0000SEFF,2013,M08,2013 Aug,234.656
CUUR0000SEFF,2013,M09,2013 Sep,235.381
CUUR0000SEFF,2013,M10,2013 Oct,237.069
CUUR0000SEFF,2013,M11,2013 Nov,232.658
CUUR0000SEFF,2013,M12,2013 Dec,233.437
CUUR0000SEFF,2014,M01,2014 Jan,234.232
CUUR0000SEFF,2014,M02,2014 Feb,233.112
CUUR0000SEFF,2014,M03,2014 Mar,235.176
CUUR0000SEFF,2014,M04,2014 Apr,232.772
CUUR0000SEFF,2014,M05,2014 May,235.610
CUUR0000SEFF,2014,M06,2014 Jun,236.872
CUUR0000SEFF,2014,M07,2014 Jul,237.823
CUUR0000SEFF,2014,M08,2014 Aug,238.610
CUUR0000SEFF,2014,M09,2014 Sep,238.991
CUUR0000SEFF,2014,M10,2014 Oct,236.872
CUUR0000SEFF,2014,M11,2014 Nov,238.415
CUUR0000SEFF,2014,M12,2014 Dec,237.278
CUUR0000SEFF,2015,M01,2015 Jan,238.923
CUUR0000SEFF,2015,M02,2015 Feb,239.280
CUUR0000SEFF,2015,M03,2015 Mar,240.101
CUUR0000SEFF,2015,M04,2015 Apr,240.017
CUUR0000SEFF,2015,M05,2015 May,235.867
CUUR0000SEFF,2015,M06,2015 Jun,239.178
CUUR0000SEFF,2015,M07,2015 Jul,238.125
CUUR0000SEFF,2015,M08,2015 Aug,236.987
CUUR0000SEFF,2015,M09,2015 Sep,234.865
CUUR0000SEFF,2015,M10,2015 Oct,236.150
CUUR0000SEFF,2015,M11,2015 Nov,235.428
CUUR0000SEFF,2015,M12,2015 Dec,232.093
CUUR0000SEFF,2016,M01,2016 Jan,231.368
CUUR0000SEFF,2016,M02,2016 Feb,231.414
CUUR0000SEFF,2016,M03,2016 Mar,230.461
CUUR0000SEFF,2016,M04,2016 Apr,232.688
CUUR0000SEFF,2016,M05,2016 May,232.182
CUUR0000SEFF,2016,M06,2016 Jun,231.122
CUUR0000SEFF,2016,M07,2016 Jul,230.537
CUUR0000SEFF,2016,M08,2016 Aug,230.195
CUUR0000SEFF,2016,M09,2016 Sep,231.423
CUUR0000SEFF,2016,M10,2016 Oct,231.480
CUUR0000SEFF,2016,M11,2016 Nov,230.215
CUUR0000SEFF,2016,M12,2016 Dec,228.209
CUUR0000SEFF,2017,M01,2017 Jan,228.707
CUUR0000SEFF,2017,M02,2017 Feb,228.979
CUUR0000SEFF,2017,M03,2017 Mar,231.309
CUUR0000SEFF,2017,M04,2017 Apr,230.537
CUUR0000SEFF,2017,M05,2017 May,231.895
CUUR0000SEFF,2017,M06,2017 Jun,231.781
CUUR0000SEFF,2017,M07,2017 Jul,231.926
CUUR0000SEFF,2017,M08,2017 Aug,232.404
CUUR0000SEFF,2017,M09,2017 Sep,231.866
CUUR0000SEFF,2017,M10,2017 Oct,232.254
CUUR0000SEFF,2017,M11,2017 Nov,230.366
CUUR0000SEFF,2017,M12,2017 Dec,233.965
CUUR0000SEFF,2018,M01,2018 Jan,231.017
CUUR0000SEFF,2018,M02,2018 Feb,231.909
CUUR0000SEFF,2018,M03,2018 Mar,232.964
CUUR0000SEFF,2018,M04,2018 Apr,233.085
CUUR0000SEFF,2018,M05,2018 May,232.971
CUUR0000SEFF,2018,M06,2018 Jun,233.324
CUUR0000SEFF,2018,M07,2018 Jul,234.658
